"","pred_a1","pred_a0","pred_mu","pred_sigma","pred_mu_sigma","variance","mean_peak","mu_1","mu_2","mu_3","mu_4","mu_5","mu_6","mu_7","mu_8","CellID","animal"
"513","0","0","20.4","0.7","11.7","20.2939646200539","16.75","31.1","2.4",NA,NA,NA,NA,NA,NA,"513","F10"
"514","0","0","12.2","0.7","0.3","0.42426406871193","12","11.7","12.3",NA,NA,NA,NA,NA,NA,"514","F10"
"515","0.1","0","6.2","1.5","2","2.89913780286485","6.35","8.4","4.3",NA,NA,NA,NA,NA,NA,"515","F10"
"516","0","0","22.9","0.7","9.9","19.3747258045114","19.2","32.9","5.5",NA,NA,NA,NA,NA,NA,"516","F10"
"517","0.1","0","20.6","1.9","9.3","15.980613254816","20.6","31.9","9.3",NA,NA,NA,NA,NA,NA,"517","F10"
"518","0.2","0","18.1","9.2","0.2","0.42426406871193","18.5","18.8","18.2",NA,NA,NA,NA,NA,NA,"518","F10"
"519","0","0","26.7","1","10.1","6.78822509939085","26.6","31.4","21.8",NA,NA,NA,NA,NA,NA,"519","F10"
"52","0","0","1.7","3.9","0.8","1.30511813003013","1.53333333333333","3","1.1","0.5",NA,NA,NA,NA,NA,"52","F3."
"520","0.1","0","4.7","5.5","3","3.81837661840736","2.8","5.5","0.1",NA,NA,NA,NA,NA,NA,"520","F10"
"521","0.1","0","0.8","5.9","0.1","0.14142135623731","0.8","0.9","0.7",NA,NA,NA,NA,NA,NA,"521","F10"
"522","0.2","0","18.8","13.8","1.3","0.848528137423857","19.2","18.6","19.8",NA,NA,NA,NA,NA,NA,"522","F10"
"523","0.1","0","17","11","1","0.0707106781186558","17.25","17.3","17.2",NA,NA,NA,NA,NA,NA,"523","F10"
"524","0","0","35.7","0.5","10.5","7.42462120245875","41.15","35.9","46.4",NA,NA,NA,NA,NA,NA,"524","F10"
"525","0","0","2.2","3.3","0.7","0.212132034355964","1.25","1.1","1.4",NA,NA,NA,NA,NA,NA,"525","F10"
"526","0.1","0","5.4","5.9","1.2","1.83847763108502","4.7","6","3.4",NA,NA,NA,NA,NA,NA,"526","F10"
"527","0.1","0","3.8","5.4","2.3","2.9698484809835","3.1","5.2","1",NA,NA,NA,NA,NA,NA,"527","F10"
"528","0","0","3.3","3.5","1.1","0.636396103067893","3.85","4.3","3.4",NA,NA,NA,NA,NA,NA,"528","F10"
"529","0.1","0","3.1","4.9","1","0","3.2","3.2","3.2",NA,NA,NA,NA,NA,NA,"529","F10"
"53","0","0","1.9","2","0.2","0.8","2","1.2","2.8","2",NA,NA,NA,NA,NA,"53","F3."
"530","0","0","3.2","2.3","1.9","0.494974746830583","2.95","2.6","3.3",NA,NA,NA,NA,NA,NA,"530","F10"
"531","0","0","6.6","1.5","5.4","4.3840620433566","7.2","10.3","4.1",NA,NA,NA,NA,NA,NA,"531","F10"
"532","0","0","10.9","3","5.7","3.81837661840736","9.7","12.4","7",NA,NA,NA,NA,NA,NA,"532","F10"
"533","0","0","2.1","0.5","1.8","0.424264068711929","0.8","1.1","0.5",NA,NA,NA,NA,NA,NA,"533","F10"
"534","0","0","1.1","4.8","0.1","0.0707106781186547","1.15","1.2","1.1",NA,NA,NA,NA,NA,NA,"534","F10"
"535","0","0","12.9","1.1","12.4","22.5567063198509","16.85","32.8","0.9",NA,NA,NA,NA,NA,NA,"535","F10"
"536","0","0","19.3","9.9","1.9","0.494974746830583","18.15","17.8","18.5",NA,NA,NA,NA,NA,NA,"536","F10"
"537","0.1","0","15","0","0.6","0.494974746830583","28.85","28.5","29.2",NA,NA,NA,NA,NA,NA,"537","F10"
"538","0","0","3.1","0.8","1.9","0.565685424949238","2.7","2.3","3.1",NA,NA,NA,NA,NA,NA,"538","F10"
"539","0.1","0","7.8","3.1","3.1","1.69705627484771","6.7","7.9","5.5",NA,NA,NA,NA,NA,NA,"539","F10"
"54","0","0","2.9","1.7","0.2","0.0577350269189624","2.76666666666667","2.8","2.8","2.7",NA,NA,NA,NA,NA,"54","F3."
"540","0","0","2.3","4","0.2","0.0707106781186545","2.25","2.3","2.2",NA,NA,NA,NA,NA,NA,"540","F10"
"541","0","0","21.2","0","16.3","1.76776695296637","29.35","28.1","30.6",NA,NA,NA,NA,NA,NA,"541","F10"
"542","0.1","0","15.5","5.1","0.4","0.577350269189626","14.7666666666667","15.1","15.1","14.1",NA,NA,NA,NA,NA,"542","M3."
"543","0.1","0","14.5","1.4","11.7","4.2359571921035","7.46666666666667","10.8","2.7","8.9",NA,NA,NA,NA,NA,"543","M3."
"544","0.2","0","24.3","1.3","10.6","14.6461599062689","26.1","34","9.2","35.1",NA,NA,NA,NA,NA,"544","M3."
"545","0.2","0","7.3","2.8","1.4","1.17189305541646","7.13333333333333","8","7.6","5.8",NA,NA,NA,NA,NA,"545","M3."
"546","0.1","0","11.1","1.8","5.9","7.94753630588331","10.0666666666667","1.5","11.5","17.2",NA,NA,NA,NA,NA,"546","M3."
"547","0.1","0","3.6","1.6","12.4","2.26495033058122","3.2","5.3","3.5","0.8",NA,NA,NA,NA,NA,"547","M3."
"548","0.1","0","5.6","2.5","4.2","2.52388589282479","5.4","7.5","6.1","2.6",NA,NA,NA,NA,NA,"548","M3."
"549","0.2","0","20.5","1.7","10.5","14.0808380432416","17.8","8.5","10.9","34",NA,NA,NA,NA,NA,"549","M3."
"55","0","0","2.8","0.6","2.9","2.28691932520585","2.7","1.8","5.3","1",NA,NA,NA,NA,NA,"55","F3."
"550","0.1","0","8.9","1.6","3.1","3.4117444218464","8.9","7.9","12.7","6.1",NA,NA,NA,NA,NA,"550","M3."
"551","0.2","0","20.3","2.6","11.7","13.6181251768859","19.1666666666667","15.3","7.9","34.3",NA,NA,NA,NA,NA,"551","M3."
"552","0.4","0","22.3","11.8","1.6","0.907377172587747","22.6333333333333","21.8","23.6","22.5",NA,NA,NA,NA,NA,"552","M3."
"553","0.2","0","7.6","4.1","1.1","0.173205080756888","7.6","7.5","7.5","7.8",NA,NA,NA,NA,NA,"553","M3."
"554","0.1","0","13","0","0.1","3.40783411176855","11.0333333333333","7.1","13.1","12.9",NA,NA,NA,NA,NA,"554","M3."
"555","0.2","0","22.7","3.2","14.2","16.6064244596281","29.3333333333333","37.8","10.2","40",NA,NA,NA,NA,NA,"555","M3."
"556","0.1","0","23.6","1","10.2","16.6153543447018","17.5","0.1","19.2","33.2",NA,NA,NA,NA,NA,"556","M3."
"557","0.1","0","4.1","1.6","2.8","3.00887575903914","4.13333333333333","7","4.4","1",NA,NA,NA,NA,NA,"557","M3."
"558","0.1","0","5.5","1","3.1","2.30289672658878","5.26666666666667","7.5","5.4","2.9",NA,NA,NA,NA,NA,"558","M3."
"559","0.2","0","17","2.5","12.9","17.9059580400864","17.2666666666667","5.8","8.1","37.9",NA,NA,NA,NA,NA,"559","M3."
"56","0","0","24.6","1.1","9.8","11.838918869559","27","32.6","35","13.4",NA,NA,NA,NA,NA,"56","F3."
"560","0.1","0","8.6","2.2","5","6.45083973861801","11.5333333333333","10.6","18.4","5.6",NA,NA,NA,NA,NA,"560","M3."
"561","0.1","0","25.1","6.7","0.4","0.264575131106459","24.8","24.6","25.1","24.7",NA,NA,NA,NA,NA,"561","M3."
"562","0","0","20.3","0.5","11.6","13.3087690389958","23.8666666666667","31.4","8.5","31.7",NA,NA,NA,NA,NA,"562","M3."
"563","0.1","0","13.3","1.7","11.6","18.1132548151899","15.4","0.1","10.7","35.4",NA,NA,NA,NA,NA,"563","M3."
"564","0","0","4.7","1.5","1.3","1.38684293751431","4.86666666666667","6.4","3.7","4.5",NA,NA,NA,NA,NA,"564","M3."
"565","0.1","0","6.8","1.9","11.7","3.65011415346607","5.23333333333333","8.9","1.6","5.2",NA,NA,NA,NA,NA,"565","M3."
"566","0","0","24.4","6.4","0.6","0.568624070307733","22.8666666666667","22.4","23.5","22.7",NA,NA,NA,NA,NA,"566","M3."
"567","0","0","29.1","0.7","10.5","15.607156478146","15.5333333333333","32.7","11.7","2.2",NA,NA,NA,NA,NA,"567","M3."
"568","0.2","0","22.5","3.9","12.9","21.9809766237384","25.6666666666667","37.6","0.3","39.1",NA,NA,NA,NA,NA,"568","M3."
"569","0.1","0","3.1","2.7","2.8","2.55408170059874","3.73333333333333","1.7","2.9","6.6",NA,NA,NA,NA,NA,"569","M3."
"57","0","0","8.3","0.9","7.3","6.92122339860038","7.13333333333333","2.6","3.7","15.1",NA,NA,NA,NA,NA,"57","F3."
"570","0.2","0","2.4","2.5","3.1","2.54034118443435","1.56666666666667","0.1","4.5","0.1",NA,NA,NA,NA,NA,"570","M3."
"571","0","0","4.9","1.5","6.2","5.1733290377989","4.96666666666667","1.4","10.9","2.6",NA,NA,NA,NA,NA,"571","M3."
"572","0.1","0","2.4","1.4","2.7","2.22785397486759","2.13333333333333","1","4.7","0.7",NA,NA,NA,NA,NA,"572","M3."
"573","0.1","0","3.4","2.9","11.2","1.25299640861417","3","1.7","4.2","3.1",NA,NA,NA,NA,NA,"573","M3."
"574","0.1","0","27.9","0","2.3","0.346410161513776","29.9","29.7","29.7","30.3",NA,NA,NA,NA,NA,"574","M3."
"575","0.1","0","2.8","2.1","0.4","0.351188458428424","2.56666666666667","2.6","2.9","2.2",NA,NA,NA,NA,NA,"575","M3."
"576","0.1","0","10.1","1.5","5.4","4.56216322958017","9.76666666666667","5.7","14.7","8.9",NA,NA,NA,NA,NA,"576","M3."
"577","0.1","0","5.6","2.4","3.4","3.62904946232481","4.2","5.5","0.1","7",NA,NA,NA,NA,NA,"577","M3."
"578","0","0","6.7","1.6","5.1","3.30050501186308","6.83333333333333","4.1","10.5","5.9",NA,NA,NA,NA,NA,"578","M3."
"579","0.1","0","6.6","1.4","3","3.45012077083301","5.46666666666667","5.5","8.9","2",NA,NA,NA,NA,NA,"579","M3."
"58","0","0","13.5","10.7","2.7","0.577350269189626","14.0333333333333","13.7","14.7","13.7",NA,NA,NA,NA,NA,"58","F3."
"580","0","0","5.4","0.9","1","0.907377172587747","4.76666666666667","5.6","3.8","4.9",NA,NA,NA,NA,NA,"580","M3."
"581","0.1","0","4","1.7","4.4","3.17962261911693","4","7.4","1.1","3.5",NA,NA,NA,NA,NA,"581","M3."
"582","0","0","3.4","0.7","4.6","3.00887575903914","3.23333333333333","6.1","3.5","0.1",NA,NA,NA,NA,NA,"582","M3."
"583","0","0","4.1","1.3","4.1","3.36055550963428","3.76666666666667","6.7","4.5","0.1",NA,NA,NA,NA,NA,"583","M3."
"584","0.1","0","3.2","2.3","2.6","2.76827262626594","3.06666666666667","6","2.7","0.5",NA,NA,NA,NA,NA,"584","M3."
"585","0","0","27.8","0.6","8.9","12.0964182026472","16.3666666666667","2.4","23.5","23.2",NA,NA,NA,NA,NA,"585","M3."
"586","0.2","0","11.1","2.5","0.2","0.378593889720018","11.1666666666667","11","11.6","10.9",NA,NA,NA,NA,NA,"586","M3."
"587","0","0","5.8","1.5","3","2.51661147842358","5.93333333333333","8.6","5.6","3.6",NA,NA,NA,NA,NA,"587","M3."
"588","0","0","10","1","7.7","3.26036807738022","9","8.7","12.4","5.9",NA,NA,NA,NA,NA,"588","M3."
"589","0.1","0","7.9","2","2.1","1.86100331362772","8.56666666666667","10.3","8.8","6.6",NA,NA,NA,NA,NA,"589","M3."
"59","0","0","16.6","0.2","3.7","3.89743505398102","17","21.3","16","13.7",NA,NA,NA,NA,NA,"59","F3."
"590","0.1","0","8.7","2.5","5","4.73427220735493","8.03333333333333","5.3","5.3","13.5",NA,NA,NA,NA,NA,"590","M3."
"591","0.1","0","16.9","2.1","11.4","14.0887662104719","18.3333333333333","10.4","10","34.6",NA,NA,NA,NA,NA,"591","M3."
"592","0.1","0","14.4","2.5","10.9","5.62968323561223","5.36666666666667","11.3","4.7","0.1",NA,NA,NA,NA,NA,"592","M3."
"593","0","0","15.3","0.8","9.6","14.0898308482868","16.2333333333333","12.2","4.6","31.9",NA,NA,NA,NA,NA,"593","M3."
"594","0","0","12.8","1.8","10.4","12.8360170354099","18.2666666666667","12.3","9.5","33",NA,NA,NA,NA,NA,"594","M3."
"595","0","0","9.3","2","2.8","2.33023603954621","8.4","11","7.7","6.5",NA,NA,NA,NA,NA,"595","M3."
"596","0","0","5.3","2","2","1.65227116418583","5.7","4.6","7.6","4.9",NA,NA,NA,NA,NA,"596","M3."
"597","0.1","0","7.2","2.6","6","4.25323406362735","7.3","12.1","5.8","4",NA,NA,NA,NA,NA,"597","M3."
"598","0.1","0","18","1.7","11.4","14.1930734280258","17.7666666666667","34","7.7","11.6",NA,NA,NA,NA,NA,"598","M3."
"599","0","0","0.7","2.1","0.3","0.577350269189626","0.633333333333333","0.3","1.3","0.3",NA,NA,NA,NA,NA,"599","M3."
"6","0.1","0","1.4","2","0.2","0.472581562625261","1.33333333333333","1.5","1.7","0.8",NA,NA,NA,NA,NA,"6","F3."
"60","0","0","9.7","11","7.4","9.51752769017949","12.1333333333333","21.3","2.3","12.8",NA,NA,NA,NA,NA,"60","F3."
"600","0","0","1.3","8.3","0.3","0","1.2","1.2","1.2","1.2",NA,NA,NA,NA,NA,"600","M3."
"601","0.1","0","0.3","6.2","1.5","1.21243556529821","1.3","1.1","2.6","0.2",NA,NA,NA,NA,NA,"601","M3."
"602","0","0","21.5","1.5","0.9","2.36924741918891","18.4333333333333","19.7","19.9","15.7",NA,NA,NA,NA,NA,"602","M3."
"603","0","0","9.4","1.1","2.8","2.74043792120894","9.8","6.7","11.9","10.8",NA,NA,NA,NA,NA,"603","M3."
"604","0.3","0","6.4","11.6","1.1","1.91398362932741","4.96666666666667","3.4","7.1","4.4",NA,NA,NA,NA,NA,"604","M3."
"605","0","0","9.2","1.9","4.9","6.09945352743451","7.23333333333333","0.6","12.6","8.5",NA,NA,NA,NA,NA,"605","M3."
"606","0.1","0","14.4","2","11.3","17.2755125346061","13.4666666666667","1.7","5.4","33.3",NA,NA,NA,NA,NA,"606","M3."
"607","0.1","0","3.8","2.6","4.5","4.81283007526064","4.03333333333333","2.6","9.4","0.1",NA,NA,NA,NA,NA,"607","M3."
"608","0","0","2.9","2.4","1.1","1.53079500042734","2.66666666666667","3.6","3.5","0.9",NA,NA,NA,NA,NA,"608","M3."
"609","0.1","0","3.3","2.2","0.5","0.4","3.2","3.6","2.8","3.2",NA,NA,NA,NA,NA,"609","M3."
"61","0","0","21.3","1.1","12.5","16.9210913753615","13.9666666666667","33.5","4.6","3.8",NA,NA,NA,NA,NA,"61","F3."
"610","0.1","0","0.1","2.1","11.5","2.73922130054023","2.53333333333333","5.5","0.1","2",NA,NA,NA,NA,NA,"610","M3."
"611","0.1","0","2.6","4.4","1.1","1.74737898961082","1.56666666666667","3.5","1.1","0.1",NA,NA,NA,NA,NA,"611","M3."
"612","0.1","0","4.4","1.9","3.8","3.7322915213043","3.3","7.4","2.4","0.1",NA,NA,NA,NA,NA,"612","M3."
"613","0.1","0","2.2","2.9","1.8","2.45560583156173","2.8","4.9","3.4","0.1",NA,NA,NA,NA,NA,"613","M3."
"614","0.1","0","12.8","3.1","5.5","5.38423625038872","11.8","14.5","15.3","5.6",NA,NA,NA,NA,NA,"614","M3."
"615","0","0","0.3","1.5","0.2","0.1","0.3","0.4","0.3","0.2",NA,NA,NA,NA,NA,"615","M3."
"616","0.3","0","16.1","2.5","13.1","3.25320354932386","6.36666666666667","3.2","9.7","6.2",NA,NA,NA,NA,NA,"616","M3."
"617","0.1","0","4.7","1.9","3.2","3.37095436535906","4.76666666666667","1.2","7.9","5.2",NA,NA,NA,NA,NA,"617","M3."
"618","0","0","10.1","2.5","3.1","3.15647482697603","9.03333333333333","12.3","8.8","6",NA,NA,NA,NA,NA,"618","M3."
"619","0","0","2.3","2","1.4","1.21655250605964","1.6","2.2","0.2","2.4",NA,NA,NA,NA,NA,"619","M3."
"62","0","0","13.9","1.3","11.7","20.1789494275594","15.8","39.1","4.3","4",NA,NA,NA,NA,NA,"62","F3."
"620","0","0","0.5","1.4","0.1","0.264575131106459","0.4","0.1","0.5","0.6",NA,NA,NA,NA,NA,"620","M3."
"621","0.1","0","3.7","5.8","0.8","1.59478316185409","1.46666666666667","0.7","3.3","0.4",NA,NA,NA,NA,NA,"621","M3."
"622","0","0","10.1","1.6","5.3","5.49211556081382","10.1666666666667","4.1","14.8","11.6",NA,NA,NA,NA,NA,"622","M3."
"623","0","0","1.5","0.9","0.5","0.360555127546399","1.3","1.7","1","1.2",NA,NA,NA,NA,NA,"623","M3."
"624","0","0","2.4","0.5","1.2","1.35030860670194","2.56666666666667","1.2","3.9","2.6",NA,NA,NA,NA,NA,"624","M3."
"625","0.1","0","3.2","2","3.2","2.17944947177034","2.7","1.2","5.2","1.7",NA,NA,NA,NA,NA,"625","M3."
"626","0.1","0","9.4","2.6","0.5","0.503322295684717","9.33333333333333","9.4","8.8","9.8",NA,NA,NA,NA,NA,"626","M3."
"627","0.1","0","22.2","6","5.8","1.9731531449265","21.5333333333333","20.2","23.8","20.6",NA,NA,NA,NA,NA,"627","M3."
"628","0","0","4.7","1.3","1","0.98488578017961","4.7","5.5","5","3.6",NA,NA,NA,NA,NA,"628","M3."
"629","0.2","0","8.4","3.2","7.2","6.70099495100044","6.96666666666667","7.1","0.2","13.6",NA,NA,NA,NA,NA,"629","M3."
"63","0","0","8","3.2","5","6.58356539675375","11.0333333333333","17.2","4.1","11.8",NA,NA,NA,NA,NA,"63","F3."
"630","0","0","13.7","3.4","11.5","18.4762911141098","12.1666666666667","1.3","33.5","1.7",NA,NA,NA,NA,NA,"630","M3."
"631","0","0","32.4","0.3","3.1","21.0165014532232","12.8333333333333","37.1","0.9","0.5",NA,NA,NA,NA,NA,"631","M3."
"632","0","0","4.5","8","2.1","1.96977156035922","3.6","1.4","5.2","4.2",NA,NA,NA,NA,NA,"632","M3."
"633","0.1","0","24.4","2.1","11.1","15.9982290686605","25.4333333333333","33.6","7","35.7",NA,NA,NA,NA,NA,"633","M3."
"634","0.1","0","2.9","2.6","2.3","1.88767935130237","2.36666666666667","0.3","4","2.8",NA,NA,NA,NA,NA,"634","M3."
"635","0.1","0","11.3","6.3","9.1","7.57979771058129","11.3666666666667","7.5","20.1","6.5",NA,NA,NA,NA,NA,"635","M3."
"636","0.1","0","4.9","2.3","2.9","2.55016339345802","5.16666666666667","2.6","7.7","5.2",NA,NA,NA,NA,NA,"636","M3."
"637","0.1","0","3.8","1.3","2.4","2.32880512996114","4.43333333333333","3.4","7.1","2.8",NA,NA,NA,NA,NA,"637","M3."
"638","0.1","0","4.2","1.8","2","3.68284310463171","3.46666666666667","2.9","0.1","7.4",NA,NA,NA,NA,NA,"638","M3."
"639","0.1","0","8.3","1","4.4","5.2459508194416","7","1.4","11.8","7.8",NA,NA,NA,NA,NA,"639","M3."
"64","0","0","35.1","0.2","4.9","1.92873015219859","40.6","38.4","41.4","42",NA,NA,NA,NA,NA,"64","F3."
"640","0.1","0","9.3","2.6","4.9","4.49110231457712","11","6.2","15.1","11.7",NA,NA,NA,NA,NA,"640","M3."
"641","0.2","0","14.3","2.6","6.5","5.03322295684717","13.1666666666667","8.5","18.5","12.5",NA,NA,NA,NA,NA,"641","M3."
"642","0.2","0","11.4","2.6","4.9","5.16817182376902","9.7","4.3","14.6","10.2",NA,NA,NA,NA,NA,"642","M3."
"643","0.1","0","1.2","2.4","0.8","0.862167810425171","0.966666666666667","1.9","0.2","0.8",NA,NA,NA,NA,NA,"643","M3."
"644","0.1","0","11.9","5.2","10.6","8.46778207875789","14.9333333333333","18.3","5.3","21.2",NA,NA,NA,NA,NA,"644","M3."
"645","0","0","18","2.4","9.6","10.163332786706","6.16666666666667","0.5","17.9","0.1",NA,NA,NA,NA,NA,"645","M3."
"646","0","0","1.2","0.6","1.1","1.27410099024109","1.13333333333333","0.3","0.5","2.6",NA,NA,NA,NA,NA,"646","M3."
"647","0","0","0.7","3.1","0.1","0.0577350269189626","0.766666666666667","0.7","0.8","0.8",NA,NA,NA,NA,NA,"647","M3."
"648","0.1","0","12.9","8.9","6.1","5.74485276863849","13.6333333333333","16.9","7","17",NA,NA,NA,NA,NA,"648","M3."
"649","0","0","2.3","1","2.1","1.62583311976763","2.13333333333333","0.3","2.7","3.4",NA,NA,NA,NA,NA,"649","M3."
"65","0","0","36","0.5","8.5","3.36501609703926","39.6666666666667","38.3","37.2","43.5",NA,NA,NA,NA,NA,"65","F3."
"650","0.1","0","18.2","11.4","8.2","9.75004273494908","18.7666666666667","28.5","9","18.8",NA,NA,NA,NA,NA,"650","M3."
"651","0.1","0","0.5","1.8","0.6","0.602771377334171","0.666666666666667","1.3","0.6","0.1",NA,NA,NA,NA,NA,"651","M3."
"652","0","0","1.1","1.6","0.3","0.5","0.7","1.2","0.7","0.2",NA,NA,NA,NA,NA,"652","M3."
"653","0","0","0.9","0.5","1.5","1.05987420637231","1.36666666666667","1.2","0.4","2.5",NA,NA,NA,NA,NA,"653","M3."
"654","0","0","1.5","0.6","1.1","0.907377172587747","1.33333333333333","1.7","0.3","2",NA,NA,NA,NA,NA,"654","M3."
"655","0","0","18.4","1.2","12.9","18.9394649695638","11.3333333333333","33.2","0.7","0.1",NA,NA,NA,NA,NA,"655","M3."
"656","0.1","0","0.2","2","0.1","0.750555349946514","0.633333333333333","1.5","0.2","0.2",NA,NA,NA,NA,NA,"656","M3."
"657","0.1","0","2.8","2.6","2.4","3.60138862107382","3.3","7.2","2.6","0.1",NA,NA,NA,NA,NA,"657","M3."
"658","0","0","1.5","0.5","12.9","1.20138808606267","1.33333333333333","0.1","1.4","2.5",NA,NA,NA,NA,NA,"658","M3."
"659","0.1","0","3.5","2.3","5.6","5.86174035590114","4.7","11.3","2.7","0.1",NA,NA,NA,NA,NA,"659","M3."
"66","0","0","1.6","1.5","0.7","0.971253485622231","1.96666666666667","2.8","2.2","0.9",NA,NA,NA,NA,NA,"66","F3."
"660","0.1","0","1.2","1.1","1","1.00664459136943","1.03333333333333","2.1","0.9","0.1",NA,NA,NA,NA,NA,"660","M3."
"661","0.1","0","14.8","1.5","13","16.6341015186674","14.9666666666667","33.9","2.7","8.3",NA,NA,NA,NA,NA,"661","M3."
"662","0.1","0","8.4","7.7","5.2","6.30661028868388","9.23333333333333","16.1","3.7","7.9",NA,NA,NA,NA,NA,"662","M3."
"663","0","0","2.7","1","2.5","2.80237994093116","2.36666666666667","0.1","1.5","5.5",NA,NA,NA,NA,NA,"663","M3."
"664","0","0","3.6","1.9","4.6","3.20052079095471","3.53333333333333","7.2","2.1","1.3",NA,NA,NA,NA,NA,"664","M3."
"665","0.1","0","3.6","2","0.2","2.60256283945908","2.76666666666667","5.3","2.9","0.1",NA,NA,NA,NA,NA,"665","M3."
"666","0.1","0","4.1","2.7","2.9","2.73191019862171","2.66666666666667","5.7","1.9","0.4",NA,NA,NA,NA,NA,"666","M3."
"667","0.1","0","6.5","1.3","5.3","3.56978057215473","7.13333333333333","10.9","3.8","6.7",NA,NA,NA,NA,NA,"667","M3."
"668","0.1","0","20.7","1.5","12.6","18.914104084871","12.5333333333333","34.3","3.2","0.1",NA,NA,NA,NA,NA,"668","M3."
"669","0.1","0","2.8","1.8","3.9","3.46987031457949","4.1","7.1","4.9","0.3",NA,NA,NA,NA,NA,"669","M3."
"67","0","0","2.7","1.8","2.2","1.19303534454489","2.43333333333333","1.6","3.8","1.9",NA,NA,NA,NA,NA,"67","F3."
"670","0.2","0","3","2","1.9","2.08086520466848","3.3","4.6","4.4","0.9",NA,NA,NA,NA,NA,"670","M3."
"671","0.1","0","3.7","1.3","0.3","2.40901086202062","2.86666666666667","0.1","4.5","4",NA,NA,NA,NA,NA,"671","M3."
"672","0.2","0","4.6","4.8","2.7","3.59304884464434","4.7","7.3","6.2","0.6",NA,NA,NA,NA,NA,"672","M3."
"673","0.1","0","16.9","3.1","14.1","19.9546986947937","15.9","38.9","5.6","3.2",NA,NA,NA,NA,NA,"673","M3."
"674","0","0","5.4","1.6","3","2.31588715902423","4.86666666666667","6.8","5.5","2.3",NA,NA,NA,NA,NA,"674","M3."
"675","0.1","0","12.6","1.5","8.9","5.20800665642176","10.7666666666667","14.4","4.8","13.1",NA,NA,NA,NA,NA,"675","M3."
"676","0.1","0","3.6","2.6","3.5","2.84312035153866","3.56666666666667","4.4","5.9","0.4",NA,NA,NA,NA,NA,"676","M3."
"677","0.1","0","6.7","2.8","11.9","4.7289886163252","5.43333333333333","9.4","6.7","0.2",NA,NA,NA,NA,NA,"677","M3."
"678","0.1","0","22.5","2.4","13.2","16.0252925090308","25.8","34.7","7.3","35.4",NA,NA,NA,NA,NA,"678","M3."
"679","0.1","0","1.5","2.5","1.3","1.45028732785381","1.66666666666667","1.7","3.1","0.2",NA,NA,NA,NA,NA,"679","M3."
"68","0","0","1.6","1.8","0.2","0.585946527708232","1.66666666666667","1.9","2.1","1",NA,NA,NA,NA,NA,"68","F3."
"680","0.3","0","13.1","8","12.9","18.7516221520522","18.4333333333333","3.9","11.8","39.6",NA,NA,NA,NA,NA,"680","M3."
"681","0.3","0","4.9","7.7","4.2","5.62938717801503","3.4","0.1","9.9","0.2",NA,NA,NA,NA,NA,"681","M3."
"682","0.1","0","20.8","1.9","10.9","15.7925087726217","26.4333333333333","35.3","8.2","35.8",NA,NA,NA,NA,NA,"682","M3."
"683","0.1","0","5.7","1.9","4.8","3.49618840072061","6.66666666666667","10.7","4.8","4.5",NA,NA,NA,NA,NA,"683","M3."
"684","0.1","0","14.2","2.3","12.6","20.1480354708178","16.9666666666667","4.3","6.4","40.2",NA,NA,NA,NA,NA,"684","M3."
"685","0.1","0","11.8","2.2","2.6","1.67431578064991","11.7666666666667","10.8","10.8","13.7",NA,NA,NA,NA,NA,"685","M3."
"686","0.1","0","22.2","1.6","11.7","13.7413002781154","26.2666666666667","34.3","10.4","34.1",NA,NA,NA,NA,NA,"686","M3."
"687","0.3","0","24.1","2.4","14.1","15.5827896518349","28.1666666666667","36.3","10.2","38",NA,NA,NA,NA,NA,"687","M3."
"688","0.1","0","20.6","1.9","12.1","15.7944082932326","28.0333333333333","37.5","9.8","36.8",NA,NA,NA,NA,NA,"688","M3."
"689","0","0","15.1","1.7","11.3","13.9270719583598","19.7333333333333","12.3","11.1","35.8",NA,NA,NA,NA,NA,"689","M3."
"69","0","0","2.3","1.2","0.7","0.916515138991168","2.4","2.6","3.2","1.4",NA,NA,NA,NA,NA,"69","F3."
"690","0.3","0","12","2.5","10.6","14.5781800418754","18.4666666666667","10","10.1","35.3",NA,NA,NA,NA,NA,"690","M3."
"691","0.2","0","24.6","1.9","12.4","12.934192411331","26.2333333333333","33.9","11.3","33.5",NA,NA,NA,NA,NA,"691","M3."
"692","0.1","0","21.3","1.3","9.3","12.5320921371227","21.1333333333333","14.2","13.6","35.6",NA,NA,NA,NA,NA,"692","M3."
"693","0.1","0","21.6","2.6","12.6","13.076696830622","19.4","10.4","13.4","34.4",NA,NA,NA,NA,NA,"693","M3."
"694","0","0","14.7","2.2","10.8","14.6138062575543","17.5333333333333","10.8","7.5","34.3",NA,NA,NA,NA,NA,"694","M3."
"695","0.1","0","4.9","2.4","12.1","5.55607775323564","5.9","12.2","3.8","1.7",NA,NA,NA,NA,NA,"695","M3."
"696","0","0","2.6","1.2","2.2","1.76162803489651","2.46666666666667","2.7","4.1","0.6",NA,NA,NA,NA,NA,"696","M3."
"697","0","0","3","2.1","1.7","2.05993527406405","2.43333333333333","4","3.2","0.1",NA,NA,NA,NA,NA,"697","M3."
"698","0.1","0","14.8","2.1","13.3","17.7939128168409","14.3333333333333","34.7","6.5","1.8",NA,NA,NA,NA,NA,"698","M3."
"699","0.1","0","2.3","2.6","1.3","0.750555349946513","3.03333333333333","2.6","3.9","2.6",NA,NA,NA,NA,NA,"699","M3."
